"municipality_name","street_key","street_name","housenumber","easting","northing"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530647370.00","6072336831.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530737756.00","6072381928.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530770952.00","6072421482.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530796749.00","6072442027.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530822749.00","6072462306.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530848963.00","6072482323.00"
"Stadt Flensburg","00147","Engelsbyer Straße","122","530871650.00","6072499698.00"
"Stadt Flensburg","00147","Engelsbyer Straße","123","530800309.00","6072484560.00"
"Stadt Flensburg","00147","Engelsbyer Straße","123","530786292.00","6072501082.00"
"Stadt Flensburg","00301","Jupiterweg",,"530887317.00","6072436258.00"
"Stadt Flensburg","00301","Jupiterweg",,"530888496.00","6072403254.00"
"Stadt Flensburg","00301","Jupiterweg","53","530903958.00","6072421387.00"
"Stadt Flensburg","00638","Uranusweg",,"530908784.00","6072386984.00"
"Stadt Flensburg","00638","Uranusweg",,"530879483.00","6072377505.00"
"Stadt Flensburg","00638","Uranusweg",,"530806453.00","6072374132.00"
"Stadt Flensburg","00638","Uranusweg",,"530842960.00","6072375995.00"
"Stadt Flensburg","00638","Uranusweg",,"530781465.00","6072372859.00"
"Stadt Flensburg","00638","Uranusweg",,"530748316.00","6072353976.00"
"Stadt Flensburg","00638","Uranusweg",,"530766098.00","6072325176.00"
"Stadt Flensburg","00638","Uranusweg",,"530834209.00","6072302125.00"
"Stadt Flensburg","00638","Uranusweg",,"530900238.00","6072304789.00"
"Stadt Flensburg","00638","Uranusweg",,"530867169.00","6072303357.00"
"Stadt Flensburg","00434","Neuer Weg","13","530577356.00","6072068870.00"
"Stadt Flensburg","00646","Venusbogen","24","530826817.00","6071841939.00"
"Stadt Flensburg","00646","Venusbogen",,"530800499.00","6071841514.00"
"Stadt Flensburg","00646","Venusbogen",,"530840822.00","6071821397.00"
"Stadt Flensburg","00646","Venusbogen",,"530837528.00","6071782680.00"
"Stadt Flensburg","00646","Venusbogen",,"530815254.00","6071778341.00"
"Stadt Flensburg","00646","Venusbogen",,"530866108.00","6071779448.00"
"Stadt Flensburg","00389","Max-Reger-Straße","56","530698056.00","6071782292.00"
"Stadt Flensburg","00389","Max-Reger-Straße","56","530694732.00","6071806517.00"
"Stadt Flensburg","00389","Max-Reger-Straße","48","530693800.00","6071838295.00"
"Stadt Flensburg","00389","Max-Reger-Straße","42","530691341.00","6071882218.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530700105.00","6071891052.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530723557.00","6071891894.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530750222.00","6071892853.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530710733.00","6071813152.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530745022.00","6071814756.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530764792.00","6071831994.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530763685.00","6071863640.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530762631.00","6071882929.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530761753.00","6071914870.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530761166.00","6071939402.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530770233.00","6071771954.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530765638.00","6071794266.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530763481.00","6071786692.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530763205.00","6071788672.00"
"Stadt Flensburg","00653","Waldenburger Weg","1","529391344.00","6072164307.00"
"Stadt Flensburg","00653","Waldenburger Weg","1","529410998.00","6072179073.00"
"Stadt Flensburg","00530","Sudetenweg","5","529420567.00","6072195760.00"
"Stadt Flensburg","00530","Sudetenweg","7","529409762.00","6072220930.00"
"Stadt Flensburg","00480","Pregelstieg","11","529323194.00","6072077135.00"
"Stadt Flensburg","00480","Pregelstieg","6","529311810.00","6072116107.00"
"Stadt Flensburg","00434","Neuer Weg",,"530745768.00","6072027427.00"
"Stadt Flensburg","00424","Merkurstraße",,"530759167.00","6072021308.00"
"Stadt Flensburg","00434","Neuer Weg","30","530785448.00","6072018834.00"
"Stadt Flensburg","00434","Neuer Weg",,"530817804.00","6072012414.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530905967.00","6072221525.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530903970.00","6072182133.00"
"Stadt Flensburg","00638","Uranusweg",,"530777406.00","6072287400.00"
"Stadt Flensburg","00638","Uranusweg",,"530771527.00","6072296636.00"
"Stadt Flensburg","00424","Merkurstraße",,"530784082.00","6072259269.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530724886.00","6072267434.00"
"Stadt Flensburg","00638","Uranusweg",,"530726527.00","6072278697.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530653725.00","6072287805.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530689672.00","6072278994.00"
"Stadt Flensburg","00638","Uranusweg",,"530799773.00","6072300606.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530873187.00","6072189598.00"
"Stadt Flensburg","00329","Klaus-Groth-Straße","13","527170427.00","6070275527.00"
"Stadt Flensburg","00190","Friesische Straße","103","527201072.00","6070405241.00"
"Stadt Flensburg","00190","Friesische Straße","94","527224003.00","6070416148.00"
"Stadt Flensburg","00190","Friesische Straße","107","527163191.00","6070388299.00"
"Stadt Flensburg","00190","Friesische Straße","104","527132425.00","6070372227.00"
"Stadt Flensburg","00190","Friesische Straße","104","527096771.00","6070350347.00"
"Stadt Flensburg","00601","Thomas-Mann-Straße",,"526932339.00","6070289601.00"
"Stadt Flensburg","00028","Am Ochsenmarkt",,"527236121.00","6070442940.00"
"Stadt Flensburg","00190","Friesische Straße",,"527418862.00","6070485383.00"
"Stadt Flensburg","00434","Neuer Weg",,"530722888.00","6072040158.00"
"Stadt Flensburg","00151","Ernst-Jessen-Weg",,"530758934.00","6072259223.00"
"Stadt Flensburg","00424","Merkurstraße",,"530785679.00","6072226273.00"
"Stadt Flensburg","00424","Merkurstraße",,"530783738.00","6072198757.00"
"Stadt Flensburg","00424","Merkurstraße",,"530779428.00","6072169876.00"
"Stadt Flensburg","00424","Merkurstraße",,"530775843.00","6072141918.00"
"Stadt Flensburg","00424","Merkurstraße","40","530771555.00","6072110270.00"
"Stadt Flensburg","00424","Merkurstraße","48","530767452.00","6072079183.00"
"Stadt Flensburg","00424","Merkurstraße","48","530763713.00","6072051196.00"
"Stadt Flensburg","00690","Theodor-Petersen-Weg",,"530712352.00","6072054742.00"
"Stadt Flensburg","00690","Theodor-Petersen-Weg",,"530716104.00","6072087511.00"
"Stadt Flensburg","00690","Theodor-Petersen-Weg",,"530687486.00","6072114372.00"
"Stadt Flensburg","00690","Theodor-Petersen-Weg",,"530692041.00","6072147004.00"
"Stadt Flensburg","00690","Theodor-Petersen-Weg",,"530705875.00","6072097569.00"
"Stadt Flensburg","00690","Theodor-Petersen-Weg",,"530684619.00","6072104193.00"
"Stadt Flensburg","00434","Neuer Weg",,"530707980.00","6072042202.00"
"Stadt Flensburg","00434","Neuer Weg",,"530692185.00","6072045044.00"
"Stadt Flensburg","00434","Neuer Weg",,"530671498.00","6072049186.00"
"Stadt Flensburg","00565","Sünderup",,"530033886.00","6069546964.00"
"Stadt Flensburg","00380","Lise-Meitner-Straße",,"528410924.00","6068219274.00"
"Stadt Flensburg","00380","Lise-Meitner-Straße",,"528377837.00","6068218434.00"
"Stadt Flensburg","00380","Lise-Meitner-Straße",,"528337983.00","6068225497.00"
"Stadt Flensburg","00380","Lise-Meitner-Straße",,"528297465.00","6068237518.00"
"Stadt Flensburg","00380","Lise-Meitner-Straße",,"528257350.00","6068251328.00"
"Stadt Flensburg","00380","Lise-Meitner-Straße",,"528217180.00","6068265348.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530427878.00","6072102856.00"
"Stadt Flensburg","00147","Engelsbyer Straße","69","530457061.00","6072127158.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530489742.00","6072155210.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530523413.00","6072173760.00"
"Stadt Flensburg","00147","Engelsbyer Straße","85","530556541.00","6072195258.00"
"Stadt Flensburg","00147","Engelsbyer Straße","89","530581670.00","6072217507.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530601756.00","6072251371.00"
"Stadt Flensburg","00434","Neuer Weg",,"530435976.00","6072094089.00"
"Stadt Flensburg","00434","Neuer Weg",,"530472854.00","6072082790.00"
"Stadt Flensburg","00434","Neuer Weg","6","530515505.00","6072083330.00"
"Stadt Flensburg","00434","Neuer Weg","4","530492817.00","6072078228.00"
"Stadt Flensburg","00434","Neuer Weg","4","530456211.00","6072096253.00"
"Stadt Flensburg","00434","Neuer Weg","10","530551791.00","6072065999.00"
"Stadt Flensburg","00434","Neuer Weg","10","530532690.00","6072069817.00"
"Stadt Flensburg","00091","Brahmsstraße",,"530568809.00","6072054319.00"
"Stadt Flensburg","00091","Brahmsstraße",,"530561989.00","6072019488.00"
"Stadt Flensburg","00434","Neuer Weg","20","530651911.00","6072053662.00"
"Stadt Flensburg","00434","Neuer Weg","16","530612850.00","6072061376.00"
"Stadt Flensburg","00434","Neuer Weg","18","530632204.00","6072057430.00"
"Stadt Flensburg","00434","Neuer Weg","15","530597305.00","6072064647.00"
"Stadt Flensburg","00708","Willi-Sander-Platz","1","529087775.00","6072193109.00"
"Stadt Flensburg","00418","Mühlenholz",,"528973862.00","6072044074.00"
"Stadt Flensburg","00418","Mühlenholz",,"528991842.00","6072034277.00"
"Stadt Flensburg","00418","Mühlenholz",,"529018458.00","6072022088.00"
"Stadt Flensburg","00418","Mühlenholz","27","529027472.00","6072061975.00"
"Stadt Flensburg","00546","Schleswiger Straße",,"528032478.00","6068011896.00"
"Stadt Flensburg","00673","Weberstraße","10","530398188.00","6071901796.00"
"Stadt Flensburg","00673","Weberstraße",,"530370980.00","6071895963.00"
"Stadt Flensburg","00673","Weberstraße","18","530352549.00","6071869145.00"
"Stadt Flensburg","00415","Mozartstraße",,"530311132.00","6071765448.00"
"Stadt Flensburg","00415","Mozartstraße",,"530289644.00","6071795963.00"
"Stadt Flensburg","00415","Mozartstraße",,"530273960.00","6071820045.00"
"Stadt Flensburg","00415","Mozartstraße",,"530259656.00","6071840266.00"
"Stadt Flensburg","00415","Mozartstraße",,"530241174.00","6071867798.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530334067.00","6071974117.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530308674.00","6071941420.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530268076.00","6071915118.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530236353.00","6071890921.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530203568.00","6071865248.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530356409.00","6072009088.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530166316.00","6071846135.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530134044.00","6071828120.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530127616.00","6071835645.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530126906.00","6071869254.00"
"Stadt Flensburg","00147","Engelsbyer Straße","19a","530125389.00","6071902199.00"
"Stadt Flensburg","00147","Engelsbyer Straße","19a","530124407.00","6071933040.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530039810.00","6071784576.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530069799.00","6071795923.00"
"Stadt Flensburg","00147","Engelsbyer Straße",,"530101468.00","6071808898.00"
"Stadt Flensburg","00646","Venusbogen",,"530882966.00","6071788686.00"
"Stadt Flensburg","00646","Venusbogen",,"530904381.00","6071794750.00"
"Stadt Flensburg","00646","Venusbogen",,"530920014.00","6071829258.00"
"Stadt Flensburg","00646","Venusbogen",,"530919678.00","6071807136.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530760957.00","6071965105.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530758578.00","6071994295.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530754507.00","6072003005.00"
"Stadt Flensburg","00389","Max-Reger-Straße",,"530755415.00","6072008003.00"
"Stadt Flensburg","00218","Glatzer Weg",,"529346484.00","6072222054.00"
"Stadt Flensburg","00218","Glatzer Weg","4","529374580.00","6072239432.00"
"Stadt Flensburg","00462","Ostlandstraße",,"529395753.00","6072074074.00"
"Stadt Flensburg","00431","Neißestieg","17","529374459.00","6072068921.00"
"Stadt Flensburg","00431","Neißestieg","15","529352165.00","6072060728.00"
"Stadt Flensburg","00431","Neißestieg","11","529341036.00","6072046560.00"
"Stadt Flensburg","00431","Neißestieg","9","529346621.00","6072026236.00"
"Stadt Flensburg","00197","Fruerlundlücke","12","529328761.00","6072168487.00"
"Stadt Flensburg","00197","Fruerlundlücke",,"529297035.00","6072157211.00"
"Stadt Flensburg","00660","Weichselstieg","1","529265425.00","6072148239.00"
"Stadt Flensburg","00457","Oderstieg","1","529231122.00","6072142730.00"
"Stadt Flensburg","00138","Egerstieg","1","529196229.00","6072143486.00"
"Stadt Flensburg","00197","Fruerlundlücke","4","529157536.00","6072148189.00"
"Stadt Flensburg","00708","Willi-Sander-Platz","6","529123167.00","6072175183.00"
"Stadt Flensburg","00708","Willi-Sander-Platz","4","529105501.00","6072184205.00"
"Stadt Flensburg","00418","Mühlenholz","31","529036701.00","6072104318.00"
"Stadt Flensburg","00418","Mühlenholz","31","529042107.00","6072145206.00"
"Stadt Flensburg","00418","Mühlenholz","31","529032804.00","6072153220.00"
"Stadt Flensburg","00418","Mühlenholz","31","529018802.00","6072154447.00"
"Stadt Flensburg","00418","Mühlenholz","31","529007095.00","6072156157.00"
"Stadt Flensburg","00418","Mühlenholz","31","529053774.00","6072167623.00"
"Stadt Flensburg","00418","Mühlenholz","31","529062174.00","6072182742.00"
"Stadt Flensburg","00418","Mühlenholz","31","529071750.00","6072200730.00"
"Stadt Flensburg","00418","Mühlenholz","31","529082573.00","6072221064.00"
"Stadt Flensburg","00418","Mühlenholz","31","529101725.00","6072257041.00"
"Stadt Flensburg","00418","Mühlenholz","31","529082146.00","6072165576.00"
"Stadt Flensburg","00708","Willi-Sander-Platz","8","529117770.00","6072161022.00"
"Stadt Flensburg","00708","Willi-Sander-Platz","10","529099915.00","6072163259.00"
"Stadt Flensburg","00143","Eiderstraße",,"529591350.00","6072550735.00"
"Stadt Flensburg","00008","Alsterbogen","2","529605478.00","6072533333.00"
"Stadt Flensburg","00143","Eiderstraße",,"529623372.00","6072538648.00"
"Stadt Flensburg","00143","Eiderstraße","26","529656615.00","6072531530.00"
"Stadt Flensburg","00143","Eiderstraße","14","529489720.00","6072612055.00"
"Stadt Flensburg","00143","Eiderstraße","22","529553603.00","6072569587.00"
"Stadt Flensburg","00143","Eiderstraße","16","529516816.00","6072590841.00"
"Stadt Flensburg","00611","Treeneweg",,"529487671.00","6072590634.00"
"Stadt Flensburg","00611","Treeneweg",,"529457340.00","6072558773.00"
"Stadt Flensburg","00611","Treeneweg",,"529438424.00","6072521600.00"
"Stadt Flensburg","00142","Eiderhof","6","529422944.00","6072589810.00"
"Stadt Flensburg","00142","Eiderhof","2a","529445954.00","6072622668.00"
"Stadt Flensburg","00143","Eiderstraße","8","529467817.00","6072649140.00"
"Stadt Flensburg","00143","Eiderstraße","4","529482239.00","6072684435.00"
"Stadt Flensburg","00143","Eiderstraße",,"529498130.00","6072714924.00"
"Stadt Flensburg","00610","Travestraße",,"529505673.00","6072739586.00"
"Stadt Flensburg","00610","Travestraße",,"529522709.00","6072746469.00"
"Stadt Flensburg","00610","Travestraße",,"529533088.00","6072725892.00"
"Stadt Flensburg","00610","Travestraße","5","529560270.00","6072709773.00"
"Stadt Flensburg","00610","Travestraße",,"529593564.00","6072704212.00"
"Stadt Flensburg","00610","Travestraße",,"529629344.00","6072705862.00"
"Stadt Flensburg","00610","Travestraße",,"529658880.00","6072705615.00"
"Stadt Flensburg","00545","Schleibogen",,"529687339.00","6072709679.00"
"Stadt Flensburg","00561","Schwentineweg",,"529698284.00","6072716381.00"
"Stadt Flensburg","00561","Schwentineweg",,"529697289.00","6072753441.00"
"Stadt Flensburg","00545","Schleibogen",,"529720706.00","6072715176.00"
"Stadt Flensburg","00545","Schleibogen","13","529758499.00","6072720854.00"
"Stadt Flensburg","00545","Schleibogen",,"529781262.00","6072726046.00"
"Stadt Flensburg","00545","Schleibogen",,"529860350.00","6072734514.00"
"Stadt Flensburg","00545","Schleibogen",,"529840849.00","6072727287.00"
"Stadt Flensburg","00154","Elbestraße",,"529887701.00","6072737688.00"
"Stadt Flensburg","00154","Elbestraße",,"529898345.00","6072710670.00"
"Stadt Flensburg","00154","Elbestraße",,"529906610.00","6072682512.00"
"Stadt Flensburg","00143","Eiderstraße",,"529899482.00","6072604560.00"
"Stadt Flensburg","00143","Eiderstraße","60","529881997.00","6072596470.00"
"Stadt Flensburg","00143","Eiderstraße","52","529842125.00","6072574695.00"
"Stadt Flensburg","00143","Eiderstraße","41","529806892.00","6072551417.00"
"Stadt Flensburg","00610","Travestraße","34","529793940.00","6072540442.00"
"Stadt Flensburg","00610","Travestraße","34","529805456.00","6072514938.00"
"Stadt Flensburg","00143","Eiderstraße",,"529787750.00","6072545205.00"
"Stadt Flensburg","00610","Travestraße",,"529791009.00","6072570564.00"
"Stadt Flensburg","00610","Travestraße",,"529780487.00","6072597413.00"
"Stadt Flensburg","00610","Travestraße","33","529767467.00","6072623561.00"
"Stadt Flensburg","00610","Travestraße","29","529753193.00","6072653296.00"
"Stadt Flensburg","00610","Travestraße","29","529734031.00","6072675042.00"
"Stadt Flensburg","00610","Travestraße","23","529713185.00","6072694132.00"
"Stadt Flensburg","00143","Eiderstraße","46","529758044.00","6072536065.00"
"Stadt Flensburg","00143","Eiderstraße","40","529726201.00","6072529398.00"
"Stadt Flensburg","00143","Eiderstraße","34","529690432.00","6072526522.00"
"Stadt Flensburg","00545","Schleibogen",,"529807691.00","6072722502.00"
"Stadt Flensburg","00325","Kielseng",,"528590856.00","6073023889.00"
"Stadt Flensburg","00325","Kielseng",,"528571922.00","6072995591.00"
"Stadt Flensburg","00325","Kielseng",,"528555650.00","6072959155.00"
"Stadt Flensburg","00325","Kielseng",,"528541013.00","6072923036.00"
